,L1_condition,L2_condition,freezing_condition,freezing_strength,learning_rate_condition,L2_inventory_condition,hid_size_condition,contrast_pair,contrast_type,eval_method,sil_score,sil_score_cos,run,epoch
18501,Recon,Recon,EWC,1e0,fast,Equal,4,i_ih,hd_trained,silhouette,0.27435255,0.49698803,2,80
18502,Recon,Recon,EWC,1e0,fast,Equal,4,i_uh,N/A,silhouette,0.39546314,0.72876745,2,80
18503,Recon,Recon,EWC,1e0,fast,Equal,4,i_iS,duration,silhouette,0.00027033576,4.8978327e-05,2,80
18504,Recon,Recon,EWC,1e0,fast,Equal,4,i_uS,N/A,silhouette,0.32366255,0.6400864,2,80
18505,Recon,Recon,EWC,1e0,fast,Equal,4,i_ihL,height_L2,silhouette,0.2798445,0.5085166,2,80
18506,Recon,Recon,EWC,1e0,fast,Equal,4,i_uhL,N/A,silhouette,0.40220112,0.7372151,2,80
18507,Recon,Recon,EWC,1e0,fast,Equal,4,u_u,same,silhouette,4.7086476e-05,3.819275e-05,2,80
18508,Recon,Recon,EWC,1e0,fast,Equal,4,u_ih,N/A,silhouette,0.48069176,0.77136225,2,80
18509,Recon,Recon,EWC,1e0,fast,Equal,4,u_uh,hd_trained,silhouette,0.27864167,0.5128344,2,80
18510,Recon,Recon,EWC,1e0,fast,Equal,4,u_iS,N/A,silhouette,0.32122338,0.64111435,2,80
18511,Recon,Recon,EWC,1e0,fast,Equal,4,u_uS,duration,silhouette,-5.5488348e-05,-0.00016296291,2,80
18512,Recon,Recon,EWC,1e0,fast,Equal,4,u_ihL,N/A,silhouette,0.47968113,0.7731293,2,80
18513,Recon,Recon,EWC,1e0,fast,Equal,4,u_uhL,height_L2,silhouette,0.2816723,0.5143437,2,80
18514,Recon,Recon,EWC,1e0,fast,Equal,4,ih_ih,N/A,silhouette,-6.329e-05,-2.3661614e-05,2,80
18515,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uh,backness,silhouette,0.32058227,0.65400547,2,80
18516,Recon,Recon,EWC,1e0,fast,Equal,4,ih_iS,height_L2,silhouette,0.27763763,0.5059048,2,80
18517,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uS,N/A,silhouette,0.47983733,0.767288,2,80
18518,Recon,Recon,EWC,1e0,fast,Equal,4,ih_ihL,duration,silhouette,-8.288026e-06,-6.6894296e-05,2,80
18519,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uhL,N/A,silhouette,0.323447,0.6530757,2,80
18520,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uh,N/A,silhouette,2.1886826e-06,0.00019213307,2,80
18521,Recon,Recon,EWC,1e0,fast,Equal,4,uh_iS,N/A,silhouette,0.39947042,0.7369848,2,80
18522,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uS,height_L2,silhouette,0.27278116,0.5005981,2,80
18523,Recon,Recon,EWC,1e0,fast,Equal,4,uh_ihL,N/A,silhouette,0.32195243,0.65579164,2,80
18524,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uhL,duration,silhouette,0.00013733197,8.811092e-05,2,80
18525,Recon,Recon,EWC,1e0,fast,Equal,4,iS_iS,same,silhouette,3.8931368e-05,0.00010612536,2,80
18526,Recon,Recon,EWC,1e0,fast,Equal,4,iS_uS,backness,silhouette,0.32517573,0.64413345,2,80
18527,Recon,Recon,EWC,1e0,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.27651814,0.5109362,2,80
18528,Recon,Recon,EWC,1e0,fast,Equal,4,iS_uhL,N/A,silhouette,0.3988004,0.73550427,2,80
18529,Recon,Recon,EWC,1e0,fast,Equal,4,uS_uS,same,silhouette,-7.388243e-05,-0.00011581707,2,80
18530,Recon,Recon,EWC,1e0,fast,Equal,4,uS_ihL,N/A,silhouette,0.47909352,0.7689597,2,80
18531,Recon,Recon,EWC,1e0,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.2788406,0.50741535,2,80
18532,Recon,Recon,EWC,1e0,fast,Equal,4,ihL_ihL,same,silhouette,2.080679e-06,0.00032144928,2,80
18533,Recon,Recon,EWC,1e0,fast,Equal,4,ihL_uhL,backness,silhouette,0.32579786,0.6589189,2,80
18534,Recon,Recon,EWC,1e0,fast,Equal,4,uhL_uhL,same,silhouette,-4.505454e-05,-8.32386e-05,2,80
18535,Recon,Recon,EWC,1e0,fast,Equal,4,e_e,same,silhouette,2.9990673e-05,1.8452167e-05,3,80
18536,Recon,Recon,EWC,1e0,fast,Equal,4,e_o,backness,silhouette,0.41059667,0.5798853,3,80
18537,Recon,Recon,EWC,1e0,fast,Equal,4,e_i,height_L1,silhouette,0.37170956,0.5675324,3,80
18538,Recon,Recon,EWC,1e0,fast,Equal,4,e_u,N/A,silhouette,0.5414911,0.7250724,3,80
18539,Recon,Recon,EWC,1e0,fast,Equal,4,e_ih,N/A,silhouette,0.1432077,0.23245429,3,80
18540,Recon,Recon,EWC,1e0,fast,Equal,4,e_uh,N/A,silhouette,0.4507955,0.60312814,3,80
18541,Recon,Recon,EWC,1e0,fast,Equal,4,e_iS,N/A,silhouette,0.3713639,0.56905615,3,80
18542,Recon,Recon,EWC,1e0,fast,Equal,4,e_uS,N/A,silhouette,0.53779274,0.71838695,3,80
18543,Recon,Recon,EWC,1e0,fast,Equal,4,e_ihL,N/A,silhouette,0.14102152,0.22779395,3,80
18544,Recon,Recon,EWC,1e0,fast,Equal,4,e_uhL,N/A,silhouette,0.45373273,0.6054867,3,80
18545,Recon,Recon,EWC,1e0,fast,Equal,4,o_o,same,silhouette,-1.5431166e-05,1.5035629e-05,3,80
18546,Recon,Recon,EWC,1e0,fast,Equal,4,o_i,N/A,silhouette,0.51165205,0.7438003,3,80
18547,Recon,Recon,EWC,1e0,fast,Equal,4,o_u,height_L1,silhouette,0.3718182,0.5649592,3,80
18548,Recon,Recon,EWC,1e0,fast,Equal,4,o_ih,N/A,silhouette,0.43568674,0.6451994,3,80
18549,Recon,Recon,EWC,1e0,fast,Equal,4,o_uh,N/A,silhouette,0.14425595,0.2295276,3,80
18550,Recon,Recon,EWC,1e0,fast,Equal,4,o_iS,N/A,silhouette,0.5125568,0.74412364,3,80
18551,Recon,Recon,EWC,1e0,fast,Equal,4,o_uS,N/A,silhouette,0.3699375,0.5616192,3,80
18552,Recon,Recon,EWC,1e0,fast,Equal,4,o_ihL,N/A,silhouette,0.43026537,0.6390728,3,80
18553,Recon,Recon,EWC,1e0,fast,Equal,4,o_uhL,N/A,silhouette,0.1409846,0.22221194,3,80
18554,Recon,Recon,EWC,1e0,fast,Equal,4,i_i,same,silhouette,2.7025939e-05,-7.6093434e-05,3,80
18555,Recon,Recon,EWC,1e0,fast,Equal,4,i_u,backness,silhouette,0.39932418,0.56410056,3,80
18556,Recon,Recon,EWC,1e0,fast,Equal,4,i_ih,hd_trained,silhouette,0.13711493,0.23156443,3,80
18557,Recon,Recon,EWC,1e0,fast,Equal,4,i_uh,N/A,silhouette,0.42432463,0.62222886,3,80
18558,Recon,Recon,EWC,1e0,fast,Equal,4,i_iS,duration,silhouette,4.2312862e-05,-0.0001711588,3,80
18559,Recon,Recon,EWC,1e0,fast,Equal,4,i_uS,N/A,silhouette,0.40166256,0.56580544,3,80
18560,Recon,Recon,EWC,1e0,fast,Equal,4,i_ihL,height_L2,silhouette,0.14405963,0.2437821,3,80
18561,Recon,Recon,EWC,1e0,fast,Equal,4,i_uhL,N/A,silhouette,0.43119347,0.6298419,3,80
18562,Recon,Recon,EWC,1e0,fast,Equal,4,u_u,same,silhouette,-6.5349814e-05,-0.00013853979,3,80
18563,Recon,Recon,EWC,1e0,fast,Equal,4,u_ih,N/A,silhouette,0.45736986,0.62794787,3,80
18564,Recon,Recon,EWC,1e0,fast,Equal,4,u_uh,hd_trained,silhouette,0.14401448,0.24335314,3,80
18565,Recon,Recon,EWC,1e0,fast,Equal,4,u_iS,N/A,silhouette,0.40422592,0.56916505,3,80
18566,Recon,Recon,EWC,1e0,fast,Equal,4,u_uS,duration,silhouette,-1.3706178e-05,-2.4113e-05,3,80
18567,Recon,Recon,EWC,1e0,fast,Equal,4,u_ihL,N/A,silhouette,0.45142725,0.620106,3,80
18568,Recon,Recon,EWC,1e0,fast,Equal,4,u_uhL,height_L2,silhouette,0.1459349,0.24625257,3,80
18569,Recon,Recon,EWC,1e0,fast,Equal,4,ih_ih,N/A,silhouette,-2.9582977e-06,3.5785673e-05,3,80
18570,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uh,backness,silhouette,0.40219292,0.56504405,3,80
18571,Recon,Recon,EWC,1e0,fast,Equal,4,ih_iS,height_L2,silhouette,0.14423658,0.2450436,3,80
18572,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uS,N/A,silhouette,0.45565593,0.6218492,3,80
18573,Recon,Recon,EWC,1e0,fast,Equal,4,ih_ihL,duration,silhouette,0.00027654122,0.0005233803,3,80
18574,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uhL,N/A,silhouette,0.4050276,0.57052773,3,80
18575,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uh,N/A,silhouette,0.00029399263,0.0006922314,3,80
18576,Recon,Recon,EWC,1e0,fast,Equal,4,uh_iS,N/A,silhouette,0.43282005,0.6329254,3,80
18577,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uS,height_L2,silhouette,0.13912748,0.23482007,3,80
18578,Recon,Recon,EWC,1e0,fast,Equal,4,uh_ihL,N/A,silhouette,0.40273643,0.567893,3,80
18579,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uhL,duration,silhouette,0.00015303279,0.00015194512,3,80
18580,Recon,Recon,EWC,1e0,fast,Equal,4,iS_iS,same,silhouette,-7.228458e-05,-0.00012385986,3,80
18581,Recon,Recon,EWC,1e0,fast,Equal,4,iS_uS,backness,silhouette,0.40561244,0.5703355,3,80
18582,Recon,Recon,EWC,1e0,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.14498849,0.24595249,3,80
18583,Recon,Recon,EWC,1e0,fast,Equal,4,iS_uhL,N/A,silhouette,0.4354555,0.63709253,3,80
18584,Recon,Recon,EWC,1e0,fast,Equal,4,uS_uS,same,silhouette,1.9097566e-05,0.00011355996,3,80
18585,Recon,Recon,EWC,1e0,fast,Equal,4,uS_ihL,N/A,silhouette,0.45449123,0.62313735,3,80
18586,Recon,Recon,EWC,1e0,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.14478171,0.24272507,3,80
18587,Recon,Recon,EWC,1e0,fast,Equal,4,ihL_ihL,same,silhouette,-3.6091566e-05,-8.432746e-05,3,80
18588,Recon,Recon,EWC,1e0,fast,Equal,4,ihL_uhL,backness,silhouette,0.40717462,0.5730775,3,80
18589,Recon,Recon,EWC,1e0,fast,Equal,4,uhL_uhL,same,silhouette,2.8810442e-05,9.070277e-05,3,80
18590,Recon,Recon,EWC,1e0,fast,Equal,4,e_e,same,silhouette,-0.00012792098,-0.00021260274,4,80
18591,Recon,Recon,EWC,1e0,fast,Equal,4,e_o,backness,silhouette,0.3035191,0.5158218,4,80
18592,Recon,Recon,EWC,1e0,fast,Equal,4,e_i,height_L1,silhouette,0.5333973,0.7406262,4,80
18593,Recon,Recon,EWC,1e0,fast,Equal,4,e_u,N/A,silhouette,0.5464337,0.7445059,4,80
18594,Recon,Recon,EWC,1e0,fast,Equal,4,e_ih,N/A,silhouette,0.24423367,0.3912895,4,80
18595,Recon,Recon,EWC,1e0,fast,Equal,4,e_uh,N/A,silhouette,0.36519298,0.5472872,4,80
18596,Recon,Recon,EWC,1e0,fast,Equal,4,e_iS,N/A,silhouette,0.52763075,0.72905344,4,80
18597,Recon,Recon,EWC,1e0,fast,Equal,4,e_uS,N/A,silhouette,0.5442554,0.74265486,4,80
18598,Recon,Recon,EWC,1e0,fast,Equal,4,e_ihL,N/A,silhouette,0.2454307,0.39395067,4,80
18599,Recon,Recon,EWC,1e0,fast,Equal,4,e_uhL,N/A,silhouette,0.3690076,0.5552698,4,80
18600,Recon,Recon,EWC,1e0,fast,Equal,4,o_o,same,silhouette,-1.2328148e-05,0.00015898322,4,80
18601,Recon,Recon,EWC,1e0,fast,Equal,4,o_i,N/A,silhouette,0.6115692,0.8434632,4,80
18602,Recon,Recon,EWC,1e0,fast,Equal,4,o_u,height_L1,silhouette,0.53593993,0.7491764,4,80
18603,Recon,Recon,EWC,1e0,fast,Equal,4,o_ih,N/A,silhouette,0.44841424,0.69316345,4,80
18604,Recon,Recon,EWC,1e0,fast,Equal,4,o_uh,N/A,silhouette,0.25085264,0.40791374,4,80
18605,Recon,Recon,EWC,1e0,fast,Equal,4,o_iS,N/A,silhouette,0.6093252,0.83888537,4,80
18606,Recon,Recon,EWC,1e0,fast,Equal,4,o_uS,N/A,silhouette,0.53554994,0.7502628,4,80
18607,Recon,Recon,EWC,1e0,fast,Equal,4,o_ihL,N/A,silhouette,0.43979925,0.6843979,4,80
18608,Recon,Recon,EWC,1e0,fast,Equal,4,o_uhL,N/A,silhouette,0.24576741,0.40000257,4,80
18609,Recon,Recon,EWC,1e0,fast,Equal,4,i_i,same,silhouette,0.00024982393,0.00048788404,4,80
18610,Recon,Recon,EWC,1e0,fast,Equal,4,i_u,backness,silhouette,0.2934638,0.48919174,4,80
18611,Recon,Recon,EWC,1e0,fast,Equal,4,i_ih,hd_trained,silhouette,0.2446834,0.36400568,4,80
18612,Recon,Recon,EWC,1e0,fast,Equal,4,i_uh,N/A,silhouette,0.4380259,0.66787463,4,80
18613,Recon,Recon,EWC,1e0,fast,Equal,4,i_iS,duration,silhouette,0.0003007189,0.00052190735,4,80
18614,Recon,Recon,EWC,1e0,fast,Equal,4,i_uS,N/A,silhouette,0.29740474,0.49778268,4,80
18615,Recon,Recon,EWC,1e0,fast,Equal,4,i_ihL,height_L2,silhouette,0.2501393,0.36942437,4,80
18616,Recon,Recon,EWC,1e0,fast,Equal,4,i_uhL,N/A,silhouette,0.44794258,0.67909694,4,80
18617,Recon,Recon,EWC,1e0,fast,Equal,4,u_u,same,silhouette,2.4298668e-05,-8.787978e-05,4,80
18618,Recon,Recon,EWC,1e0,fast,Equal,4,u_ih,N/A,silhouette,0.37209705,0.53278774,4,80
18619,Recon,Recon,EWC,1e0,fast,Equal,4,u_uh,hd_trained,silhouette,0.24717532,0.3695815,4,80
18620,Recon,Recon,EWC,1e0,fast,Equal,4,u_iS,N/A,silhouette,0.29768255,0.49444014,4,80
18621,Recon,Recon,EWC,1e0,fast,Equal,4,u_uS,duration,silhouette,-3.0956922e-05,-0.00014147245,4,80
18622,Recon,Recon,EWC,1e0,fast,Equal,4,u_ihL,N/A,silhouette,0.36973333,0.5249834,4,80
18623,Recon,Recon,EWC,1e0,fast,Equal,4,u_uhL,height_L2,silhouette,0.25215727,0.37800208,4,80
18624,Recon,Recon,EWC,1e0,fast,Equal,4,ih_ih,N/A,silhouette,-7.511884e-05,-0.00013454819,4,80
18625,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uh,backness,silhouette,0.29713386,0.4997041,4,80
18626,Recon,Recon,EWC,1e0,fast,Equal,4,ih_iS,height_L2,silhouette,0.24672055,0.35927218,4,80
18627,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uS,N/A,silhouette,0.3737411,0.54186875,4,80
18628,Recon,Recon,EWC,1e0,fast,Equal,4,ih_ihL,duration,silhouette,-3.2744647e-05,4.058838e-06,4,80
18629,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uhL,N/A,silhouette,0.3046902,0.5118112,4,80
18630,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uh,N/A,silhouette,-5.588302e-05,-8.6725e-05,4,80
18631,Recon,Recon,EWC,1e0,fast,Equal,4,uh_iS,N/A,silhouette,0.44552526,0.67595273,4,80
18632,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uS,height_L2,silhouette,0.24344243,0.36718526,4,80
18633,Recon,Recon,EWC,1e0,fast,Equal,4,uh_ihL,N/A,silhouette,0.29531184,0.49519488,4,80
18634,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uhL,duration,silhouette,0.00022050476,0.0002325697,4,80
18635,Recon,Recon,EWC,1e0,fast,Equal,4,iS_iS,same,silhouette,4.1666627e-07,-3.464055e-05,4,80
18636,Recon,Recon,EWC,1e0,fast,Equal,4,iS_uS,backness,silhouette,0.30243963,0.5036333,4,80
18637,Recon,Recon,EWC,1e0,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.24818075,0.3616585,4,80
18638,Recon,Recon,EWC,1e0,fast,Equal,4,iS_uhL,N/A,silhouette,0.44626588,0.6778175,4,80
18639,Recon,Recon,EWC,1e0,fast,Equal,4,uS_uS,same,silhouette,-0.000117835356,-0.00024543155,4,80
18640,Recon,Recon,EWC,1e0,fast,Equal,4,uS_ihL,N/A,silhouette,0.37040508,0.52992105,4,80
18641,Recon,Recon,EWC,1e0,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.25246635,0.38221532,4,80
18642,Recon,Recon,EWC,1e0,fast,Equal,4,ihL_ihL,same,silhouette,1.3262748e-05,-4.9626826e-05,4,80
18643,Recon,Recon,EWC,1e0,fast,Equal,4,ihL_uhL,backness,silhouette,0.3022539,0.5059277,4,80
18644,Recon,Recon,EWC,1e0,fast,Equal,4,uhL_uhL,same,silhouette,-7.095623e-05,-1.8235683e-05,4,80
18645,Recon,Recon,EWC,1e0,fast,Equal,4,e_e,same,silhouette,4.840851e-06,5.4021835e-05,5,80
18646,Recon,Recon,EWC,1e0,fast,Equal,4,e_o,backness,silhouette,0.35728267,0.56958383,5,80
18647,Recon,Recon,EWC,1e0,fast,Equal,4,e_i,height_L1,silhouette,0.45401344,0.69100654,5,80
18648,Recon,Recon,EWC,1e0,fast,Equal,4,e_u,N/A,silhouette,0.44280255,0.6729085,5,80
18649,Recon,Recon,EWC,1e0,fast,Equal,4,e_ih,N/A,silhouette,0.19001132,0.32491907,5,80
18650,Recon,Recon,EWC,1e0,fast,Equal,4,e_uh,N/A,silhouette,0.3258087,0.5251763,5,80
18651,Recon,Recon,EWC,1e0,fast,Equal,4,e_iS,N/A,silhouette,0.45128056,0.68787634,5,80
18652,Recon,Recon,EWC,1e0,fast,Equal,4,e_uS,N/A,silhouette,0.4383807,0.6681211,5,80
18653,Recon,Recon,EWC,1e0,fast,Equal,4,e_ihL,N/A,silhouette,0.18745954,0.31834668,5,80
18654,Recon,Recon,EWC,1e0,fast,Equal,4,e_uhL,N/A,silhouette,0.32952026,0.52832663,5,80
18655,Recon,Recon,EWC,1e0,fast,Equal,4,o_o,same,silhouette,-6.4461885e-05,-0.00021642495,5,80
18656,Recon,Recon,EWC,1e0,fast,Equal,4,o_i,N/A,silhouette,0.617259,0.8520662,5,80
18657,Recon,Recon,EWC,1e0,fast,Equal,4,o_u,height_L1,silhouette,0.45653442,0.67950875,5,80
18658,Recon,Recon,EWC,1e0,fast,Equal,4,o_ih,N/A,silhouette,0.49375227,0.73205525,5,80
18659,Recon,Recon,EWC,1e0,fast,Equal,4,o_uh,N/A,silhouette,0.19358176,0.31690362,5,80
18660,Recon,Recon,EWC,1e0,fast,Equal,4,o_iS,N/A,silhouette,0.61580056,0.8510564,5,80
18661,Recon,Recon,EWC,1e0,fast,Equal,4,o_uS,N/A,silhouette,0.45497,0.6793247,5,80
18662,Recon,Recon,EWC,1e0,fast,Equal,4,o_ihL,N/A,silhouette,0.486118,0.7228149,5,80
18663,Recon,Recon,EWC,1e0,fast,Equal,4,o_uhL,N/A,silhouette,0.18563849,0.30294728,5,80
18664,Recon,Recon,EWC,1e0,fast,Equal,4,i_i,same,silhouette,2.8101205e-05,2.0623565e-05,5,80
18665,Recon,Recon,EWC,1e0,fast,Equal,4,i_u,backness,silhouette,0.3436592,0.5620914,5,80
18666,Recon,Recon,EWC,1e0,fast,Equal,4,i_ih,hd_trained,silhouette,0.18338636,0.32846737,5,80
18667,Recon,Recon,EWC,1e0,fast,Equal,4,i_uh,N/A,silhouette,0.4822061,0.72526,5,80
18668,Recon,Recon,EWC,1e0,fast,Equal,4,i_iS,duration,silhouette,-1.6501426e-05,-0.00017997074,5,80
18669,Recon,Recon,EWC,1e0,fast,Equal,4,i_uS,N/A,silhouette,0.3497934,0.57052183,5,80
18670,Recon,Recon,EWC,1e0,fast,Equal,4,i_ihL,height_L2,silhouette,0.1936983,0.34456167,5,80
18671,Recon,Recon,EWC,1e0,fast,Equal,4,i_uhL,N/A,silhouette,0.48943907,0.7328529,5,80
18672,Recon,Recon,EWC,1e0,fast,Equal,4,u_u,same,silhouette,-3.0801297e-05,-5.5187225e-05,5,80
18673,Recon,Recon,EWC,1e0,fast,Equal,4,u_ih,N/A,silhouette,0.33180103,0.5451151,5,80
18674,Recon,Recon,EWC,1e0,fast,Equal,4,u_uh,hd_trained,silhouette,0.19328451,0.3346795,5,80
18675,Recon,Recon,EWC,1e0,fast,Equal,4,u_iS,N/A,silhouette,0.34872773,0.56774193,5,80
18676,Recon,Recon,EWC,1e0,fast,Equal,4,u_uS,duration,silhouette,1.6613067e-05,1.9959689e-05,5,80
18677,Recon,Recon,EWC,1e0,fast,Equal,4,u_ihL,N/A,silhouette,0.32655713,0.53771657,5,80
18678,Recon,Recon,EWC,1e0,fast,Equal,4,u_uhL,height_L2,silhouette,0.19561678,0.33763304,5,80
18679,Recon,Recon,EWC,1e0,fast,Equal,4,ih_ih,N/A,silhouette,9.3755725e-06,-2.5200843e-06,5,80
18680,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uh,backness,silhouette,0.34866387,0.5641454,5,80
18681,Recon,Recon,EWC,1e0,fast,Equal,4,ih_iS,height_L2,silhouette,0.19056758,0.33850744,5,80
18682,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uS,N/A,silhouette,0.33083147,0.54286414,5,80
18683,Recon,Recon,EWC,1e0,fast,Equal,4,ih_ihL,duration,silhouette,0.00024007488,0.00041942977,5,80
18684,Recon,Recon,EWC,1e0,fast,Equal,4,ih_uhL,N/A,silhouette,0.3563439,0.57340956,5,80
18685,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uh,N/A,silhouette,0.00032849723,0.0007284242,5,80
18686,Recon,Recon,EWC,1e0,fast,Equal,4,uh_iS,N/A,silhouette,0.48922077,0.73459035,5,80
18687,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uS,height_L2,silhouette,0.1855182,0.32133344,5,80
18688,Recon,Recon,EWC,1e0,fast,Equal,4,uh_ihL,N/A,silhouette,0.34847125,0.56398106,5,80
18689,Recon,Recon,EWC,1e0,fast,Equal,4,uh_uhL,duration,silhouette,0.00012887525,0.0001317129,5,80
18690,Recon,Recon,EWC,1e0,fast,Equal,4,iS_iS,same,silhouette,-5.3673208e-05,-3.373313e-05,5,80
18691,Recon,Recon,EWC,1e0,fast,Equal,4,iS_uS,backness,silhouette,0.35175493,0.5740668,5,80
18692,Recon,Recon,EWC,1e0,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.19174056,0.34150457,5,80
18693,Recon,Recon,EWC,1e0,fast,Equal,4,iS_uhL,N/A,silhouette,0.4905631,0.7358098,5,80
18694,Recon,Recon,EWC,1e0,fast,Equal,4,uS_uS,same,silhouette,2.0561694e-05,-2.1564007e-05,5,80
18695,Recon,Recon,EWC,1e0,fast,Equal,4,uS_ihL,N/A,silhouette,0.32990783,0.54274964,5,80
18696,Recon,Recon,EWC,1e0,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.19389783,0.3351819,5,80
18697,Recon,Recon,EWC,1e0,fast,Equal,4,ihL_ihL,same,silhouette,7.558012e-05,7.203865e-05,5,80
18698,Recon,Recon,EWC,1e0,fast,Equal,4,ihL_uhL,backness,silhouette,0.35487396,0.5710227,5,80
18699,Recon,Recon,EWC,1e0,fast,Equal,4,uhL_uhL,same,silhouette,7.1062925e-05,0.00018058634,5,80
18700,Recon,Recon,EWC,1e0,fast,Equal,4,e_e,same,silhouette,-5.7425976e-05,-6.0671806e-05,1,90
18701,Recon,Recon,EWC,1e0,fast,Equal,4,e_o,backness,silhouette,0.545328,0.81014305,1,90
18702,Recon,Recon,EWC,1e0,fast,Equal,4,e_i,height_L1,silhouette,0.34590387,0.6386758,1,90
18703,Recon,Recon,EWC,1e0,fast,Equal,4,e_u,N/A,silhouette,0.65384525,0.9048053,1,90
18704,Recon,Recon,EWC,1e0,fast,Equal,4,e_ih,N/A,silhouette,0.12864879,0.28747442,1,90
18705,Recon,Recon,EWC,1e0,fast,Equal,4,e_uh,N/A,silhouette,0.59307474,0.85626954,1,90
18706,Recon,Recon,EWC,1e0,fast,Equal,4,e_iS,N/A,silhouette,0.34333318,0.6321411,1,90
18707,Recon,Recon,EWC,1e0,fast,Equal,4,e_uS,N/A,silhouette,0.65138185,0.9022938,1,90
18708,Recon,Recon,EWC,1e0,fast,Equal,4,e_ihL,N/A,silhouette,0.12924151,0.28607494,1,90
18709,Recon,Recon,EWC,1e0,fast,Equal,4,e_uhL,N/A,silhouette,0.5963849,0.8578006,1,90
18710,Recon,Recon,EWC,1e0,fast,Equal,4,o_o,same,silhouette,-7.702303e-05,-0.00012605,1,90
18711,Recon,Recon,EWC,1e0,fast,Equal,4,o_i,N/A,silhouette,0.5222133,0.8001566,1,90
18712,Recon,Recon,EWC,1e0,fast,Equal,4,o_u,height_L1,silhouette,0.3432693,0.6264862,1,90
18713,Recon,Recon,EWC,1e0,fast,Equal,4,o_ih,N/A,silhouette,0.5144714,0.7868281,1,90
18714,Recon,Recon,EWC,1e0,fast,Equal,4,o_uh,N/A,silhouette,0.12829633,0.2789975,1,90
18715,Recon,Recon,EWC,1e0,fast,Equal,4,o_iS,N/A,silhouette,0.52503407,0.8017499,1,90
18716,Recon,Recon,EWC,1e0,fast,Equal,4,o_uS,N/A,silhouette,0.3406546,0.6185907,1,90
18717,Recon,Recon,EWC,1e0,fast,Equal,4,o_ihL,N/A,silhouette,0.50860655,0.78038794,1,90
18718,Recon,Recon,EWC,1e0,fast,Equal,4,o_uhL,N/A,silhouette,0.13138969,0.28466076,1,90
18719,Recon,Recon,EWC,1e0,fast,Equal,4,i_i,same,silhouette,0.00025107883,0.00046187686,1,90
18720,Recon,Recon,EWC,1e0,fast,Equal,4,i_u,backness,silhouette,0.5362538,0.81165916,1,90
18721,Recon,Recon,EWC,1e0,fast,Equal,4,i_ih,hd_trained,silhouette,0.1289414,0.28776893,1,90
18722,Recon,Recon,EWC,1e0,fast,Equal,4,i_uh,N/A,silhouette,0.50536144,0.77746546,1,90
18723,Recon,Recon,EWC,1e0,fast,Equal,4,i_iS,duration,silhouette,0.0004572448,0.00037613916,1,90
18724,Recon,Recon,EWC,1e0,fast,Equal,4,i_uS,N/A,silhouette,0.5407449,0.81483567,1,90
18725,Recon,Recon,EWC,1e0,fast,Equal,4,i_ihL,height_L2,silhouette,0.1304836,0.2903532,1,90
18726,Recon,Recon,EWC,1e0,fast,Equal,4,i_uhL,N/A,silhouette,0.51172835,0.7797956,1,90
18727,Recon,Recon,EWC,1e0,fast,Equal,4,u_u,same,silhouette,3.9289833e-05,3.7726164e-05,1,90
18728,Recon,Recon,EWC,1e0,fast,Equal,4,u_ih,N/A,silhouette,0.59669715,0.86555654,1,90
18729,Recon,Recon,EWC,1e0,fast,Equal,4,u_uh,hd_trained,silhouette,0.13080442,0.2778941,1,90
18730,Recon,Recon,EWC,1e0,fast,Equal,4,u_iS,N/A,silhouette,0.5406381,0.8148312,1,90
18731,Recon,Recon,EWC,1e0,fast,Equal,4,u_uS,duration,silhouette,-2.91574e-05,-0.0001348083,1,90
18732,Recon,Recon,EWC,1e0,fast,Equal,4,u_ihL,N/A,silhouette,0.59563327,0.8654368,1,90
18733,Recon,Recon,EWC,1e0,fast,Equal,4,u_uhL,height_L2,silhouette,0.13090585,0.2781366,1,90
